Epoch,Pitch,Roll,Yaw,Pulse1583625263.7098114,10.77,-88.70,188.16,545
1583625265.1721413,-10.75,-80.38,190.41,541
1583625265.1992166,-10.75,-80.21,190.45,522
1583625265.2264636,-10.76,-80.05,190.49,543
1583625265.253442,-10.76,-79.88,190.53,521
1583625265.28053,-10.76,-79.72,190.57,492
1583625265.3075686,-10.76,-79.55,190.61,545
1583625265.334642,-10.77,-79.38,190.65,526
1583625265.3617148,-10.77,-79.22,190.70,528
1583625265.3887908,-10.77,-79.05,190.74,545
1583625265.415894,-10.77,-78.88,190.78,506
1583625265.4429793,-10.78,-78.71,190.82,559
1583625265.4701364,-10.78,-78.54,190.86,535
1583625265.4972093,-10.78,-78.37,190.90,517
1583625265.5242653,-10.78,-78.20,190.94,568
1583625265.5518346,-10.79,-78.03,190.98,535
1583625265.5789113,-10.79,-77.86,191.02,526
1583625265.6059415,-10.79,-77.69,191.06,522
1583625265.6329863,-10.80,-77.52,191.11,512
1583625265.6601717,-10.80,-77.35,191.15,577
1583625265.6872115,-10.80,-77.18,191.19,574
1583625265.7142587,-10.81,-77.00,191.23,547
1583625265.7413254,-10.81,-76.83,191.27,582
1583625265.768407,-10.82,-76.66,191.31,494
1583625265.7954857,-10.82,-76.48,191.35,858
1583625265.8225918,-10.82,-76.31,191.39,589
1583625265.8496988,-10.83,-76.13,191.43,523
1583625265.8767521,-10.83,-75.95,191.47,555
1583625265.9038658,-10.84,-75.78,191.51,555
1583625265.9309583,-10.84,-75.60,191.55,519
1583625265.957981,-10.85,-75.43,191.59,572
1583625265.9850788,-10.85,-75.25,191.63,541
1583625266.0121593,-10.85,-75.07,191.67,572
1583625266.0392237,-10.86,-74.89,191.71,597
1583625266.0663264,-10.86,-74.72,191.75,556
1583625266.0934083,-10.87,-74.54,191.79,547
1583625266.120468,-10.87,-74.36,191.83,514
1583625266.1475728,-10.88,-74.18,191.87,514
1583625266.1746724,-10.88,-74.00,191.91,540
1583625266.201793,-10.89,-73.82,191.95,518
1583625266.2288253,-10.89,-73.63,191.99,530
1583625266.2559695,-10.90,-73.45,192.03,574
1583625266.2830036,-10.90,-73.27,192.07,521
1583625266.3101552,-10.91,-73.09,192.11,546
1583625266.3371344,-10.92,-72.91,192.15,529
1583625266.3642418,-10.92,-72.72,192.18,524
1583625266.3913293,-10.93,-72.54,192.22,553
1583625266.418384,-10.93,-72.35,192.26,535
1583625266.445506,-10.94,-72.17,192.30,529
1583625266.4725919,-10.94,-71.98,192.34,549
1583625266.4997175,-10.95,-71.80,192.38,526
1583625266.5267434,-10.96,-71.61,192.42,559
1583625266.5538085,-10.96,-71.42,192.46,555
1583625266.580939,-10.97,-71.24,192.49,522
1583625266.6080375,-10.97,-71.05,192.53,560
1583625266.6348367,-10.98,-70.86,192.57,526
1583625266.6619027,-10.99,-70.67,192.61,538
1583625266.6892154,-10.99,-70.48,192.65,566
1583625266.7163389,-11.00,-70.29,192.68,514
1583625266.7433972,-11.01,-70.10,192.72,504
1583625266.770466,-11.01,-69.91,192.76,506
1583625266.7975805,-11.02,-69.72,192.80,523
1583625266.824638,-11.03,-69.53,192.83,574
1583625266.8517292,-11.03,-69.34,192.87,538
1583625266.8787901,-11.04,-69.15,192.91,540
1583625266.9059217,-11.05,-68.95,192.95,401
1583625266.9330013,-11.05,-68.76,192.98,832
1583625266.960134,-11.06,-68.57,193.02,604
1583625266.987114,-11.07,-68.37,193.06,543
1583625267.0142167,-11.07,-68.18,193.09,512
1583625267.0412846,-11.08,-67.98,193.13,553
1583625267.0683892,-11.09,-67.79,193.17,513
1583625267.0954356,-11.10,-67.59,193.20,530
1583625267.1225557,-11.10,-67.39,193.24,545
1583625267.149724,-11.11,-67.20,193.28,529
1583625267.176724,-11.12,-67.00,193.31,573
1583625267.2038472,-11.13,-66.80,193.35,582
1583625267.2308948,-11.13,-66.60,193.38,524
1583625267.257959,-11.14,-66.40,193.42,538
1583625267.2851174,-11.15,-66.20,193.45,516
1583625267.3121443,-11.16,-66.00,193.49,521
1583625267.3392258,-11.16,-65.80,193.52,558
1583625267.3663175,-11.17,-65.60,193.56,516
1583625267.3933735,-11.18,-65.40,193.59,537
1583625267.4204798,-11.19,-65.19,193.63,545
1583625267.4475293,-11.19,-64.99,193.66,518
1583625267.47463,-11.20,-64.79,193.70,566
1583625267.5017228,-11.21,-64.59,193.73,519
1583625267.5288012,-11.22,-64.38,193.76,559
1583625267.555896,-11.23,-64.18,193.80,579
1583625267.5829449,-11.23,-63.97,193.83,532
1583625267.6101918,-11.24,-63.76,193.87,534
1583625267.6371882,-11.25,-63.56,193.90,543
1583625267.6642015,-11.26,-63.35,193.93,521
1583625267.691288,-11.27,-63.14,193.97,586
1583625267.7183843,-11.27,-62.94,194.00,536
1583625267.7450638,-11.28,-62.72,194.03,535
1583625267.772115,-11.29,-62.52,194.06,584
1583625267.799179,-11.30,-62.31,194.10,542
1583625267.826259,-11.31,-62.10,194.13,545
1583625267.8533258,-11.31,-61.89,194.16,572
1583625267.8804364,-11.32,-61.68,194.19,525
1583625267.9075093,-11.33,-61.47,194.22,561
1583625267.934611,-11.34,-61.25,194.26,489
1583625267.961704,-11.35,-61.04,194.29,543
1583625267.988797,-11.35,-60.83,194.32,579
1583625268.015841,-11.36,-60.62,194.35,533
1583625268.0429223,-11.37,-60.40,194.38,579
1583625268.070001,-11.38,-60.19,194.41,552
1583625268.0970883,-11.39,-59.97,194.44,468
1583625268.124187,-11.39,-59.75,194.47,877
1583625268.1512406,-11.40,-59.54,194.50,528
1583625268.1783547,-11.41,-59.32,194.53,510
1583625268.205426,-11.42,-59.11,194.56,568
1583625268.2325609,-11.43,-58.89,194.59,528
1583625268.2596853,-11.43,-58.67,194.62,559
1583625268.2866852,-11.44,-58.45,194.65,545
1583625268.3138843,-11.45,-58.23,194.68,528
1583625268.3408382,-11.46,-58.01,194.70,595
1583625268.3679013,-11.47,-57.79,194.73,555
1583625268.3949983,-11.47,-57.57,194.76,570
1583625268.4221385,-11.48,-57.35,194.79,541
1583625268.449204,-11.49,-57.12,194.82,481
1583625268.476282,-11.50,-56.90,194.84,533
1583625268.503375,-11.50,-56.68,194.87,509
1583625268.531137,-11.51,-56.45,194.90,505
1583625268.5582297,-11.52,-56.23,194.93,535
1583625268.5852041,-11.53,-56.01,194.95,511
1583625268.6122994,-11.53,-55.78,194.98,512
1583625268.639259,-11.54,-55.55,195.00,534
1583625268.6663473,-11.55,-55.33,195.03,475
1583625268.6933343,-11.55,-55.10,195.06,534
1583625268.7204058,-11.56,-54.87,195.08,524
1583625268.747525,-11.57,-54.64,195.11,514
1583625268.7745888,-11.58,-54.42,195.13,554
1583625268.8016698,-11.58,-54.19,195.16,525
1583625268.8287642,-11.59,-53.96,195.18,523
1583625268.8558507,-11.60,-53.73,195.20,580
1583625268.8829262,-11.60,-53.49,195.23,530
1583625268.9098923,-11.61,-53.26,195.25,556
1583625268.9368064,-11.61,-53.03,195.28,545
1583625268.9639122,-11.62,-52.80,195.30,519
1583625268.991001,-11.63,-52.57,195.32,581
1583625269.0181186,-11.63,-52.33,195.34,542
1583625269.0451612,-11.64,-52.10,195.37,542
1583625269.072493,-11.64,-51.86,195.39,541
1583625269.0991726,-11.65,-51.63,195.41,497
1583625269.126316,-11.65,-51.39,195.43,567
1583625269.1533918,-11.66,-51.15,195.45,569
1583625269.1804845,-11.66,-50.92,195.48,545
1583625269.2075448,-11.67,-50.68,195.50,595
1583625269.2345786,-11.67,-50.44,195.52,446
1583625269.261775,-11.68,-50.20,195.54,606
1583625269.288875,-11.68,-49.96,195.56,754
1583625269.3159773,-11.69,-49.72,195.58,534
1583625269.343119,-11.69,-49.48,195.60,562
1583625269.3701594,-11.70,-49.24,195.62,549
1583625269.3972273,-11.70,-49.00,195.63,516
1583625269.4244149,-11.70,-48.76,195.65,570
1583625269.4518352,-11.71,-48.51,195.67,550
1583625269.4789245,-11.71,-48.27,195.69,562
1583625269.5060198,-11.71,-48.03,195.71,601
1583625269.5329447,-11.71,-47.78,195.73,582
1583625269.5600612,-11.72,-47.54,195.74,589
1583625269.5871027,-11.72,-47.29,195.76,526
1583625269.6141603,-11.72,-47.05,195.78,495
1583625269.6412463,-11.72,-46.80,195.79,523
1583625269.6684036,-11.73,-46.55,195.81,512
1583625269.6954596,-11.73,-46.30,195.82,535
1583625269.7225113,-11.73,-46.06,195.84,555
1583625269.7496185,-11.73,-45.81,195.86,526
1583625269.7766485,-11.73,-45.56,195.87,546
1583625269.8037379,-11.73,-45.30,195.89,550
1583625269.8308353,-11.73,-45.06,195.90,512
1583625269.85792,-11.73,-44.80,195.91,528
1583625269.885005,-11.73,-44.55,195.93,513
1583625269.9120803,-11.73,-44.30,195.94,517
1583625269.9391353,-11.73,-44.05,195.95,535
1583625269.9662516,-11.73,-43.79,195.97,541
1583625269.9933245,-11.73,-43.54,195.98,547
1583625270.020433,-11.72,-43.28,195.99,533
1583625270.0475185,-11.72,-43.03,196.00,502
1583625270.0745783,-11.72,-42.77,196.02,528
1583625270.1016684,-11.72,-42.52,196.03,508
1583625270.12875,-11.71,-42.26,196.04,523
1583625270.155821,-11.71,-42.00,196.05,497
1583625270.1829002,-11.71,-41.75,196.06,475
1583625270.2100263,-11.70,-41.49,196.07,553
1583625270.2370598,-11.70,-41.23,196.08,566
1583625270.264168,-11.69,-40.97,196.09,522
1583625270.2912564,-11.69,-40.71,196.10,567
1583625270.3183336,-11.68,-40.45,196.11,355
1583625270.345399,-11.68,-40.19,196.11,629
1583625270.372575,-11.67,-39.92,196.12,706
1583625270.3996203,-11.66,-39.66,196.13,525
1583625270.4266295,-11.65,-39.40,196.14,550
1583625270.4537454,-11.65,-39.13,196.15,534
1583625270.480821,-11.64,-38.87,196.15,505
1583625270.5079107,-11.63,-38.61,196.16,554
1583625270.5349722,-11.62,-38.34,196.17,534
1583625270.5620704,-11.61,-38.08,196.17,545
1583625270.58914,-11.60,-37.81,196.18,571
1583625270.616228,-11.59,-37.54,196.18,555
1583625270.6433163,-11.58,-37.28,196.19,566
1583625270.670378,-11.57,-37.01,196.19,513
1583625270.6975293,-11.56,-36.74,196.20,508
1583625270.7246203,-11.55,-36.47,196.20,554
1583625270.7516584,-11.53,-36.20,196.21,547
1583625270.7787235,-11.52,-35.93,196.21,519
1583625270.8057895,-11.51,-35.66,196.21,532
1583625270.8328784,-11.49,-35.39,196.22,502
1583625270.860038,-11.48,-35.11,196.22,532
1583625270.887045,-11.46,-34.85,196.22,518
1583625270.9141579,-11.44,-34.57,196.22,516
1583625270.9412353,-11.43,-34.30,196.22,550
1583625270.968311,-11.41,-34.03,196.23,526
1583625270.9953856,-11.39,-33.76,196.23,562
1583625271.0224707,-11.37,-33.48,196.23,571
1583625271.0496118,-11.36,-33.20,196.23,550
1583625271.0766685,-11.34,-32.93,196.23,546
1583625271.1037169,-11.32,-32.65,196.23,545
1583625271.1307993,-11.29,-32.38,196.23,519
1583625271.1578968,-11.27,-32.10,196.23,589
1583625271.184973,-11.25,-31.83,196.23,535
1583625271.2120442,-11.23,-31.55,196.22,572
1583625271.2391279,-11.20,-31.27,196.22,572
1583625271.2661924,-11.18,-30.99,196.22,533
1583625271.2932994,-11.15,-30.71,196.22,512
1583625271.3204005,-11.13,-30.43,196.22,481
1583625271.3474774,-11.10,-30.15,196.21,519
1583625271.3745377,-11.08,-29.87,196.21,675
1583625271.4017272,-11.05,-29.59,196.21,579
1583625271.428711,-11.02,-29.31,196.20,531
1583625271.4557889,-10.99,-29.03,196.20,411
1583625271.482885,-10.96,-28.74,196.20,889
1583625271.5099876,-10.93,-28.47,196.19,542
1583625271.5370333,-10.90,-28.18,196.19,536
1583625271.5641606,-10.86,-27.90,196.18,508
1583625271.5912302,-10.83,-27.62,196.18,543
1583625271.6182919,-10.79,-27.33,196.17,542
1583625271.6453712,-10.76,-27.05,196.17,562
1583625271.6724439,-10.72,-26.76,196.16,554
1583625271.699594,-10.69,-26.48,196.15,559
1583625271.726699,-10.65,-26.19,196.15,578
1583625271.7537699,-10.61,-25.91,196.14,580
1583625271.780802,-10.57,-25.62,196.13,561
1583625271.8078973,-10.53,-25.33,196.13,505
1583625271.8349416,-10.49,-25.05,196.12,487
1583625271.862069,-10.44,-24.76,196.11,556
1583625271.8891196,-10.40,-24.48,196.11,516
1583625271.916193,-10.36,-24.19,196.10,475
1583625271.943314,-10.31,-23.90,196.09,532
1583625271.9703732,-10.26,-23.61,196.08,508
1583625271.997439,-10.22,-23.32,196.07,494
1583625272.0245466,-10.17,-23.04,196.06,538
1583625272.0516207,-10.12,-22.74,196.05,524
1583625272.078719,-10.07,-22.46,196.05,552
1583625272.105802,-10.02,-22.17,196.04,545
1583625272.1318007,-9.96,-21.88,196.03,507
1583625272.1578553,-9.91,-21.60,196.02,543
1583625272.1839273,-9.86,-21.32,196.01,518
1583625272.2100437,-9.80,-21.04,196.00,553
1583625272.2360013,-9.75,-20.76,195.99,541
1583625272.2620122,-9.69,-20.49,195.98,552
1583625272.2880597,-9.63,-20.21,195.97,569
1583625272.314181,-9.57,-19.93,195.96,537
1583625272.3402424,-9.51,-19.65,195.95,581
1583625272.3662126,-9.45,-19.37,195.94,493
1583625272.3922498,-9.39,-19.09,195.93,532
1583625272.418276,-9.33,-18.81,195.92,567
1583625272.4443088,-9.26,-18.53,195.91,579
1583625272.4703665,-9.20,-18.25,195.90,581
1583625272.4964147,-9.13,-17.97,195.88,509
1583625272.522436,-9.06,-17.69,195.87,377
1583625272.5485024,-8.99,-17.41,195.86,792
1583625272.5745268,-8.92,-17.13,195.85,758
1583625272.6005788,-8.85,-16.85,195.84,606
1583625272.626588,-8.77,-16.57,195.83,545
1583625272.6526372,-8.70,-16.29,195.82,534
1583625272.6786895,-8.62,-16.01,195.81,555
1583625272.704726,-8.54,-15.73,195.79,574
1583625272.730857,-8.46,-15.46,195.78,518
1583625272.756905,-8.38,-15.18,195.77,586
1583625272.782902,-8.30,-14.90,195.76,555
1583625272.8089519,-8.21,-14.62,195.75,588
1583625272.8349512,-8.13,-14.34,195.74,577
1583625272.8609612,-8.04,-14.06,195.73,525
1583625272.8870046,-7.95,-13.78,195.71,513
1583625272.9130435,-7.86,-13.51,195.70,513
1583625272.9390876,-7.77,-13.23,195.69,536
1583625272.9651227,-7.68,-12.95,195.68,525
1583625272.9911885,-7.58,-12.67,195.67,567
1583625273.0172465,-7.49,-12.40,195.66,537
1583625273.04325,-7.39,-12.12,195.65,549
1583625273.0692902,-7.29,-11.85,195.64,526
1583625273.0953135,-7.19,-11.57,195.62,535
1583625273.1213784,-7.08,-11.30,195.61,545
1583625273.1474388,-6.97,-11.02,195.60,524
1583625273.1734571,-6.87,-10.75,195.59,552
1583625273.1995454,-6.76,-10.47,195.58,511
1583625273.2255814,-6.65,-10.20,195.57,531
1583625273.250555,-6.53,-9.92,195.56,521
1583625273.2755575,-6.42,-9.67,195.55,535
1583625273.3005376,-6.31,-9.41,195.54,522
1583625273.3255577,-6.20,-9.15,195.53,532
1583625273.350555,-6.08,-8.89,195.52,518
1583625273.375523,-5.96,-8.63,195.51,533
1583625273.4005353,-5.84,-8.37,195.50,521
1583625273.425577,-5.72,-8.12,195.49,535
1583625273.4505737,-5.60,-7.86,195.48,497
1583625273.4755425,-5.47,-7.61,195.48,496
1583625273.500539,-5.34,-7.35,195.47,519
1583625273.525545,-5.21,-7.10,195.46,555
1583625273.5505333,-5.08,-6.85,195.45,546
1583625273.5755997,-4.94,-6.60,195.44,553
1583625273.6005688,-4.80,-6.35,195.43,544
1583625273.6255739,-4.66,-6.10,195.43,430
1583625273.6505532,-4.52,-5.85,195.42,901
1583625273.6755233,-4.38,-5.61,195.41,606
1583625273.7005363,-4.23,-5.37,195.40,534
1583625273.7255106,-4.08,-5.12,195.40,541
1583625273.7505295,-3.92,-4.88,195.39,514
1583625273.7755268,-3.77,-4.64,195.38,541
1583625273.8005352,-3.61,-4.40,195.37,522
1583625273.8255618,-3.45,-4.17,195.37,543
1583625273.8505602,-3.28,-3.94,195.36,532
1583625273.8755445,-3.11,-3.70,195.35,558
1583625273.900548,-2.94,-3.48,195.35,554
1583625273.9255111,-2.77,-3.25,195.34,574
1583625273.950519,-2.59,-3.02,195.34,521
1583625273.9755096,-2.41,-2.81,195.33,518
1583625274.0005202,-2.22,-2.59,195.32,519
1583625274.025523,-2.03,-2.37,195.31,543
1583625274.0505152,-1.84,-2.16,195.31,528
1583625274.0755339,-1.63,-1.96,195.30,534
1583625274.100519,-1.43,-1.76,195.29,525
1583625274.125529,-1.22,-1.56,195.28,540
1583625274.1505158,-1.01,-1.38,195.26,521
1583625274.1755261,-0.79,-1.20,195.25,538
1583625274.2005308,-0.56,-1.03,195.23,522
1583625274.2255383,-0.32,-0.87,195.20,542
1583625274.2505145,-0.07,-0.73,195.15,525
1583625274.2744865,0.17,-0.64,195.03,537
1583625274.29842,0.03,-0.70,194.80,528
1583625274.322407,0.19,-0.57,194.63,554
1583625274.3463593,0.05,-0.75,194.48,516
1583625274.3703122,0.13,-0.51,194.35,561
1583625274.394274,0.10,-0.75,194.23,512
1583625274.4182098,0.10,-0.49,194.12,555
1583625274.442172,0.11,-0.74,194.00,535
1583625274.4661334,0.09,-0.49,193.90,526
1583625274.4902058,0.11,-0.73,193.78,549
1583625274.514349,0.09,-0.48,193.68,521
1583625274.5380907,0.10,-0.73,193.56,561
1583625274.5619602,0.08,-0.47,193.47,514
1583625274.5859056,0.10,-0.72,193.35,553
1583625274.6099577,0.08,-0.46,193.26,522
1583625274.6338284,0.10,-0.71,193.14,470
1583625274.6578386,0.08,-0.45,193.05,536
1583625274.6817744,0.10,-0.71,192.93,540
1583625274.7057433,0.08,-0.45,192.84,569
1583625274.7297194,0.09,-0.70,192.72,536
1583625274.7536256,0.07,-0.44,192.64,583
1583625274.7776012,0.09,-0.69,192.52,463
1583625274.8015501,0.07,-0.43,192.44,485
1583625274.8255117,0.09,-0.68,192.33,930
1583625274.8494768,0.07,-0.42,192.24,556
1583625274.8734357,0.09,-0.68,192.13,553
1583625274.89739,0.07,-0.42,192.05,524
1583625274.921365,0.08,-0.67,191.94,567
1583625274.9453094,0.06,-0.40,191.86,525
1583625274.9692526,0.08,-0.65,191.75,573
1583625274.9932144,0.06,-0.39,191.67,542
1583625275.017218,0.08,-0.65,191.56,568
1583625275.041207,0.06,-0.39,191.49,576
1583625275.0651288,0.08,-0.64,191.38,564
1583625275.0890315,0.06,-0.38,191.31,602
1583625275.1130486,0.07,-0.63,191.20,529
1583625275.1369522,0.06,-0.37,191.12,537
1583625275.1609147,0.07,-0.62,191.02,509
1583625275.1848955,0.05,-0.36,190.95,540
1583625275.2088356,0.07,-0.62,190.85,532
1583625275.2328026,0.05,-0.36,190.78,526
1583625275.2567472,0.07,-0.62,190.67,549
1583625275.280707,0.05,-0.36,190.61,517
1583625275.3046694,0.07,-0.61,190.50,561
1583625275.328641,0.05,-0.35,190.44,506
1583625275.3521643,0.06,-0.60,190.34,559
1583625275.3760927,0.05,-0.33,190.27,528
1583625275.4000635,0.06,-0.60,190.17,547
1583625275.4240093,0.05,-0.33,190.11,543
1583625275.447991,0.06,-0.59,190.01,526
1583625275.4719145,0.04,-0.33,189.95,542
1583625275.4958744,0.06,-0.59,189.85,517
1583625275.5198336,0.04,-0.31,189.79,554
1583625275.5438673,0.06,-0.56,189.69,500
1583625275.5678427,0.04,-0.30,189.63,535
1583625275.59177,0.05,-0.56,189.54,536
1583625275.6156714,0.04,-0.30,189.48,532
1583625275.639694,0.05,-0.56,189.39,543
1583625275.6636043,0.04,-0.30,189.33,504
1583625275.6875398,0.05,-0.56,189.23,566
1583625275.7114887,0.04,-0.29,189.18,522
1583625275.7354562,0.05,-0.55,189.09,560
1583625275.7594383,0.04,-0.28,189.03,530
1583625275.783377,0.05,-0.54,188.94,546
1583625275.8073292,0.03,-0.28,188.89,507
1583625275.831285,0.05,-0.54,188.80,499
1583625275.8552425,0.03,-0.27,188.75,559
1583625275.8792052,0.05,-0.53,188.66,532
1583625275.9031663,0.03,-0.26,188.61,572
1583625275.9271111,0.04,-0.52,188.52,536
1583625275.9511232,0.03,-0.25,188.47,567
1583625275.9750419,0.04,-0.51,188.39,354
1583625275.999008,0.03,-0.25,188.34,553
1583625276.0229762,0.04,-0.51,188.26,798
1583625276.046932,0.03,-0.24,188.20,543
1583625276.0709317,0.04,-0.50,188.13,559
1583625276.0948977,0.03,-0.22,188.07,506
1583625276.1188376,0.04,-0.48,188.00,552
1583625276.1427524,0.03,-0.22,187.95,524
1583625276.16674,0.04,-0.48,187.87,541
1583625276.1906679,0.03,-0.21,187.82,552
1583625276.2146206,0.04,-0.48,187.75,542
1583625276.2385852,0.02,-0.21,187.70,556
1583625276.2625453,0.04,-0.48,187.62,545
1583625276.2864926,0.02,-0.21,187.58,582
1583625276.3104603,0.03,-0.47,187.50,534
1583625276.3344064,0.02,-0.20,187.46,524
1583625276.3583791,0.03,-0.47,187.38,483
1583625276.3823562,0.02,-0.20,187.34,545
1583625276.4063125,0.03,-0.46,187.27,545
1583625276.4302216,0.02,-0.19,187.22,543
1583625276.454192,0.03,-0.46,187.15,561
1583625276.4786444,0.02,-0.19,187.11,522
1583625276.5026233,0.03,-0.45,187.04,561
1583625276.5265298,0.02,-0.18,187.00,513
1583625276.5504794,0.03,-0.45,186.93,554
1583625276.574456,0.02,-0.18,186.89,521
1583625276.5984607,0.03,-0.44,186.82,556
1583625276.622428,0.02,-0.17,186.78,547
1583625276.6463773,0.03,-0.44,186.71,508
1583625276.670262,0.02,-0.16,186.67,565
1583625276.6942275,0.03,-0.42,186.61,532
1583625276.7181747,0.02,-0.16,186.57,521
1583625276.742134,0.03,-0.42,186.51,485
1583625276.7660842,0.02,-0.15,186.46,578
1583625276.7901707,0.03,-0.42,186.40,506
1583625276.8140218,0.02,-0.15,186.36,546
1583625276.8379679,0.02,-0.41,186.30,547
1583625276.8619406,0.02,-0.14,186.26,493
1583625276.8858855,0.02,-0.41,186.20,561
1583625276.9099052,0.01,-0.14,186.16,553
1583625276.9338014,0.02,-0.41,186.10,584
1583625276.957747,0.01,-0.14,186.07,460
1583625276.9817226,0.02,-0.40,186.01,535
1583625277.0052497,0.01,-0.13,185.97,555
1583625277.0291886,0.02,-0.40,185.91,535
1583625277.0531518,0.01,-0.13,185.88,562
