1583615969.8007033
1583615975.9009252-49.22, -134.30, 8.71
1583615975.9259145-48.28, -138.64, 10.52
1583615975.9508991-46.86, -141.58, 11.78
1583615975.975923-45.75, -142.04, 12.23
1583615976.0008917-45.44, -143.85, 12.83
1583615976.0259392-45.11, -146.90, 13.85
1583615976.0509295-44.30, -147.89, 14.54
1583615976.0759342-43.67, -146.85, 14.68
1583615976.100905-43.80, -147.05, 14.74
1583615976.1259065-44.37, -148.19, 14.63
1583615976.1508868-45.08, -146.93, 14.17
1583615976.1759229-46.91, -141.08, 12.29
1583615976.1999114-49.63, -131.83, 8.42
1583615976.2238152-51.60, -115.71, 2.11
1583615976.2488177-52.95, -95.48, 352.74
1583615976.2738154-51.92, -73.76, 340.43
1583615976.2988162-48.78, -57.58, 331.04
1583615976.3237903-45.49, -46.65, 327.11
1583615976.3487914-43.06, -36.52, 325.62
1583615976.3738103-41.30, -29.76, 324.96
1583615976.398803-41.63, -24.65, 324.67
1583615976.4237823-44.54, -18.66, 323.79
1583615976.4487865-47.88, -13.56, 321.32
1583615976.4727821-51.67, -4.07, 316.99
1583615976.4957452-54.16, 6.16, 309.75
1583615976.5197773-55.33, 17.73, 300.18
1583615976.5436275-53.57, 30.05, 288.31
1583615976.5675573-49.49, 43.36, 276.52
1583615976.5915082-47.41, 54.17, 267.64
1583615976.6154718-44.52, 57.64, 264.99
1583615976.6393967-42.90, 61.68, 262.16
1583615976.6633847-41.67, 69.39, 259.21
1583615976.6873684-40.76, 73.04, 258.44
1583615976.7113092-40.28, 75.12, 258.12
1583615976.735229-39.81, 77.12, 257.35
1583615976.7592115-39.78, 79.90, 256.70
1583615976.783172-40.06, 82.17, 256.59
1583615976.8071158-40.33, 82.86, 256.90
1583615976.8310707-40.38, 82.96, 257.20
1583615976.8551238-40.52, 83.36, 257.46
1583615976.8790386-40.91, 83.53, 258.10
1583615976.9029794-41.43, 82.91, 258.64
1583615976.9269447-41.76, 79.69, 259.43
1583615976.950867-41.66, 69.71, 261.77
1583615976.9748335-40.86, 50.73, 265.92
1583615976.998768-38.52, 23.31, 270.37
1583615977.0227811-35.07, -1.10, 273.12
1583615977.047765-30.49, -26.30, 273.64
1583615977.0727923-26.61, -52.49, 271.11
1583615977.0977845-24.14, -80.24, 264.97
1583615977.1238132-22.43, -102.85, 260.75
1583615977.1499202-19.03, -105.96, 260.69
1583615977.1758895-18.14, -102.64, 261.63
1583615977.2019277-17.71, -104.72, 262.77
1583615977.2279496-15.91, -108.79, 265.12
1583615977.2540069-15.12, -112.48, 265.82
1583615977.28009-13.17, -112.66, 266.61
1583615977.3060794-11.31, -111.68, 268.12
1583615977.3321605-10.16, -111.18, 268.98
1583615977.3571389-9.64, -111.85, 269.00
1583615977.3821-9.17, -113.19, 269.28
1583615977.4070935-8.96, -113.65, 269.40
1583615977.4321206-9.02, -113.98, 269.10
1583615977.4571102-9.11, -113.80, 268.95
1583615977.4820998-9.24, -113.68, 268.96
1583615977.5071125-9.67, -114.08, 268.91
1583615977.533159-10.52, -114.34, 268.72
1583615977.5591846-11.26, -113.22, 267.93
1583615977.5852227-13.83, -111.23, 264.62
1583615977.6112723-17.15, -109.31, 261.38
1583615977.6373124-22.70, -106.51, 257.19
1583615977.6633444-26.04, -104.68, 253.61
1583615977.6893823-25.02, -100.91, 253.09
1583615977.7154257-22.16, -102.27, 259.03
1583615977.7414844-14.94, -103.61, 274.14
1583615977.7664847-3.84, -101.33, 295.13
1583615977.7893827.62, -98.59, 318.87
1583615977.813097212.50, -94.09, 340.93
1583615977.834964510.41, -87.83, 1.21
1583615977.85687618.42, -86.94, 15.69
1583615977.87877278.31, -84.19, 26.87
1583615977.9006499.19, -81.70, 34.65
1583615977.923547710.43, -81.17, 38.77
1583615977.94644111.28, -81.15, 40.93
1583615977.969338411.41, -81.04, 42.48
1583615977.992089511.70, -81.49, 44.07
1583615978.014994911.62, -82.05, 44.92
1583615978.037898511.01, -82.38, 45.01
1583615978.060796310.39, -82.95, 44.61
1583615978.0827619.75, -83.05, 44.44
1583615978.10467489.65, -82.95, 45.13
1583615978.12659769.70, -82.98, 46.05
1583615978.14842279.60, -82.76, 46.78
1583615978.17034329.49, -83.10, 46.68
1583615978.19218929.29, -83.31, 46.25
1583615978.21403129.26, -83.17, 46.54
1583615978.23592339.45, -82.90, 47.40
1583615978.25779469.55, -82.43, 47.94
1583615978.27971279.64, -81.98, 47.37
1583615978.30159699.82, -82.60, 45.88
1583615978.32436610.03, -82.77, 44.71
1583615978.34725510.50, -82.45, 44.32
1583615978.370322710.84, -82.39, 43.86
1583615978.39330710.89, -82.70, 43.15
1583615978.416218310.95, -83.16, 42.61
1583615978.439128410.99, -83.41, 42.55
1583615978.462063611.07, -83.58, 42.63
1583615978.484868311.04, -83.83, 42.66
1583615978.5077911.01, -84.04, 42.72
1583615978.530703311.13, -84.10, 42.73
1583615978.553561711.23, -84.07, 42.91
1583615978.576576511.35, -83.68, 43.32
1583615978.599466611.30, -83.30, 43.69
1583615978.622382211.16, -83.05, 43.92
1583615978.645269911.19, -82.78, 44.16
1583615978.668193611.46, -82.32, 44.43
1583615978.69111411.69, -82.08, 44.65
1583615978.714028411.86, -81.86, 44.99
1583615978.736958311.94, -81.70, 45.56
1583615978.759895312.03, -81.59, 46.17
1583615978.782767312.12, -81.32, 46.79
1583615978.805704412.18, -81.22, 47.11
1583615978.828599712.25, -81.25, 47.16
1583615978.851469312.36, -81.09, 47.24
1583615978.874364112.49, -80.89, 47.66
1583615978.897290212.54, -80.67, 48.15
1583615978.920383712.45, -80.55, 48.42
1583615978.943287112.39, -80.26, 48.76
1583615978.966212512.38, -79.99, 49.45
1583615978.989044212.35, -79.74, 50.24
1583615979.011949812.21, -79.67, 50.84
1583615979.034856811.95, -79.62, 51.29
1583615979.05778311.62, -79.75, 51.89
1583615979.080741611.30, -79.74, 52.73
1583615979.103640810.07, -79.48, 53.33
1583615979.12546837.92, -79.33, 53.35
1583615979.14735174.96, -79.17, 52.71
1583615979.16921330.72, -78.67, 51.40
1583615979.1921513-5.20, -77.90, 49.01
1583615979.216078-12.16, -77.23, 45.07
1583615979.240075-17.77, -74.46, 38.54
1583615979.264049-20.97, -69.24, 26.69
1583615979.2879658-23.70, -62.11, 13.31
1583615979.3108907-23.92, -52.26, 0.32
1583615979.3359027-21.13, -46.25, 349.89
1583615979.360864-13.71, -38.03, 338.63
1583615979.3848398-0.78, -28.13, 326.68
1583615979.40880611.95, -22.54, 316.57
1583615979.432665822.95, -21.38, 311.04
1583615979.456643633.58, -21.24, 306.57
1583615979.480734847.58, -24.22, 300.39
1583615979.504862858.99, -28.37, 294.18
1583615979.528782866.20, -24.28, 295.94
1583615979.552718269.05, -11.08, 304.59
1583615979.57461271.40, 5.28, 316.10
1583615979.59742671.85, 23.62, 332.14
1583615979.620367368.43, 41.25, 345.07
1583615979.643175865.11, 50.36, 348.58
1583615979.66609164.29, 55.21, 350.99
1583615979.689000164.62, 56.22, 353.08
1583615979.711927764.66, 55.59, 352.94
1583615979.734828764.81, 53.53, 350.41
1583615979.757832866.11, 50.69, 347.05
1583615979.780727968.36, 46.43, 342.09
1583615979.803502370.85, 36.53, 330.87
1583615979.826379372.38, 18.76, 312.61
1583615979.850353570.80, -13.20, 280.07
1583615979.874310763.47, -40.30, 255.14
1583615979.898271650.65, -56.36, 242.48
1583615979.922194732.91, -66.63, 237.86
1583615979.946179915.67, -78.00, 240.37
1583615979.9690926.03, -77.01, 245.09
1583615979.9920842.45, -77.97, 243.83
1583615980.01496530.39, -75.21, 244.13
1583615980.03790070.01, -72.55, 246.08
1583615980.06081032.12, -68.44, 247.90
1583615980.08373145.63, -63.61, 249.75
1583615980.107714410.31, -57.94, 252.23
1583615980.131728618.81, -51.97, 256.66
1583615980.155658229.40, -42.82, 265.97
1583615980.179662739.26, -27.23, 282.49
1583615980.20252743.29, -6.14, 304.24
1583615980.225346341.09, 16.92, 330.63
1583615980.248321535.39, 31.55, 349.57
1583615980.269189128.93, 37.93, 4.40
1583615980.291073321.99, 39.74, 16.73
1583615980.312917213.63, 40.91, 26.20
1583615980.33377366.55, 41.96, 34.08
1583615980.35460622.84, 38.17, 41.89
1583615980.3764994-0.69, 35.76, 48.85
1583615980.3983572-3.04, 37.30, 53.20
1583615980.4201198-3.03, 34.80, 55.45
1583615980.4425187-1.20, 30.66, 56.15
1583615980.4629641.34, 26.94, 54.68
1583615980.48381474.84, 22.63, 50.50
1583615980.50460829.18, 18.75, 43.60
1583615980.526474713.58, 16.65, 33.29
1583615980.548339417.43, 15.36, 19.00
1583615980.57021920.50, 9.79, 359.97
1583615980.592083519.83, 0.31, 341.52
1583615980.615006717.09, -7.56, 323.60
1583615980.63895413.61, -14.00, 307.39
1583615980.66192327.85, -21.39, 297.23
1583615980.68491460.88, -24.40, 292.84
1583615980.7088563-4.02, -21.92, 291.04
1583615980.7327514-5.68, -20.10, 289.12
1583615980.756663-5.99, -17.62, 287.06
1583615980.7806616-5.37, -16.08, 287.20
1583615980.804592-4.68, -13.26, 288.99
1583615980.8285632-4.32, -10.05, 290.93
1583615980.8514564-3.52, -7.51, 292.33
1583615980.8743672-2.30, -6.13, 294.83
1583615980.897302-1.34, -4.30, 299.54
1583615980.9202268-0.64, -2.62, 303.50
1583615980.9421052.36, -3.39, 306.12
1583615980.96395856.58, -6.10, 308.61
1583615980.986949212.98, -7.13, 313.88
1583615981.010878821.68, -10.37, 317.76
1583615981.034777232.20, -20.34, 312.55
1583615981.058753741.33, -40.21, 298.42
1583615981.082708143.99, -67.63, 275.82
1583615981.106649438.66, -89.70, 255.52
1583615981.131654729.04, -103.26, 241.05
1583615981.156666518.04, -112.31, 229.50
1583615981.18063747.97, -117.21, 219.25
1583615981.2056384-0.52, -117.86, 210.81
1583615981.2306025-8.26, -118.37, 202.30
1583615981.2566514-16.39, -119.95, 193.06
1583615981.2827168-24.28, -123.01, 185.17
1583615981.308715-33.11, -128.07, 177.87
1583615981.3346758-41.22, -136.01, 173.76
1583615981.3608418-48.91, -147.80, 172.73
1583615981.3869321-52.82, -155.57, 173.84
1583615981.412925-53.50, -153.68, 174.08
1583615981.4390225-51.43, -143.81, 171.07
1583615981.4649951-45.25, -127.00, 166.57
1583615981.4910269-34.19, -106.48, 167.13
1583615981.5159986-23.58, -78.10, 175.06
1583615981.5409546-20.90, -40.15, 184.39
1583615981.5649405-19.68, -3.89, 185.21
1583615981.5889301-17.74, 18.41, 183.67
1583615981.6130476-15.31, 38.28, 181.79
1583615981.6370392-11.39, 50.53, 180.45
1583615981.6600292-8.00, 61.48, 178.59
1583615981.6828656-4.65, 71.39, 176.86
1583615981.7057066-1.71, 78.17, 175.77
1583615981.72759060.31, 78.26, 175.24
1583615981.7494421.10, 70.48, 175.00
1583615981.7713221.16, 48.91, 175.46
1583615981.79319431.86, 21.56, 176.86
1583615981.81514383.96, -6.51, 178.57
1583615981.8379637.77, -36.81, 178.13
1583615981.861914910.94, -73.37, 173.35
1583615981.88588749.95, -110.97, 166.33
1583615981.90988854.69, -142.24, 161.90
1583615981.93377780.04, -164.64, 161.34
1583615981.958806-0.29, -176.92, 161.72
1583615981.98278761.51, -177.69, 160.62
1583615982.00671272.47, -169.93, 158.73
1583615982.0306854.63, -156.99, 156.54
1583615982.0546359.91, -133.78, 155.25
1583615982.078590618.69, -96.02, 160.10
1583615982.102526220.84, -48.08, 170.46
1583615982.125460618.66, -8.48, 175.15
1583615982.14838416.91, 23.60, 176.01
1583615982.17132217.46, 47.41, 174.45
1583615982.19425520.45, 61.20, 171.53
1583615982.217204322.71, 68.28, 168.07
1583615982.240064924.23, 69.81, 165.92
1583615982.262936625.31, 64.97, 166.09
1583615982.28587126.14, 54.46, 167.73
1583615982.308791628.90, 38.57, 170.66
1583615982.331718233.89, 17.15, 173.01
1583615982.35460940.11, -8.88, 172.89
1583615982.37861345.81, -42.15, 167.86
1583615982.40235247.64, -79.38, 157.00
1583615982.427340543.42, -116.18, 144.70
1583615982.452331536.60, -141.09, 140.31
1583615982.477329733.08, -155.71, 142.11
1583615982.502344832.41, -165.82, 146.11
1583615982.52734934.53, -172.13, 148.91
1583615982.55233237.61, -170.65, 149.94
1583615982.57742540.85, -163.61, 148.69
1583615982.602635145.32, -153.25, 146.34
1583615982.6275448.72, -143.94, 145.97
1583615982.6525550.24, -138.68, 146.32
1583615982.677543652.04, -132.18, 146.87
1583615982.70245653.77, -123.55, 147.58
1583615982.727458555.10, -113.47, 149.06
1583615982.752442155.63, -103.86, 151.15
1583615982.776391755.29, -95.67, 151.30
1583615982.800371655.11, -88.47, 150.92
1583615982.824207555.08, -81.63, 150.30
1583615982.848172255.08, -74.99, 148.37
1583615982.872208855.14, -72.04, 145.48
1583615982.89619755.38, -70.38, 144.30
1583615982.92029356.19, -68.93, 143.46
1583615982.944205857.23, -68.41, 142.41
1583615982.968215558.23, -68.22, 142.20
1583615982.992124359.29, -68.00, 142.21
1583615983.01605160.43, -65.44, 142.89
1583615983.040041261.15, -59.92, 144.72
1583615983.063968461.45, -55.17, 145.94
1583615983.087954561.68, -50.94, 146.70
1583615983.111881561.89, -48.13, 146.62
1583615983.135818762.98, -47.33, 145.39
1583615983.159850864.19, -46.18, 144.98
1583615983.183770465.00, -49.76, 141.50
1583615983.20771165.45, -61.05, 133.84
1583615983.23167262.71, -77.70, 121.54
1583615983.255637257.36, -88.32, 112.65
1583615983.279665553.05, -89.39, 107.07
1583615983.303553849.58, -91.23, 102.35
1583615983.327478247.81, -92.53, 101.55
1583615983.351478347.24, -90.13, 103.02
1583615983.37541148.32, -84.67, 106.02
1583615983.39935551.24, -79.78, 109.58
1583615983.423392554.55, -77.86, 112.75
1583615983.447195557.23, -76.97, 115.39
1583615983.47107458.51, -75.54, 118.36
1583615983.49513558.03, -75.10, 118.98
1583615983.519047356.97, -81.37, 113.45
1583615983.542996654.06, -89.67, 105.36
1583615983.565918748.50, -95.60, 98.94
1583615983.588807345.06, -95.25, 99.37
1583615983.612799243.85, -87.10, 102.82
1583615983.636804345.57, -82.44, 105.18
1583615983.660752350.87, -85.11, 105.87
1583615983.68469656.88, -92.08, 104.02
1583615983.70866962.39, -96.13, 102.47
1583615983.732603567.69, -96.62, 102.73
1583615983.7565870.67, -107.00, 96.53
1583615983.780529571.89, -124.77, 86.45
1583615983.804480366.20, -141.22, 77.23
1583615983.828465261.70, -135.91, 84.94
1583615983.852400556.95, -121.26, 98.86
1583615983.877406148.95, -110.18, 108.66
1583615983.90239439.78, -104.89, 114.31
1583615983.92738932.42, -103.00, 117.32
1583615983.95241529.12, -101.27, 120.27
1583615983.976371529.96, -99.51, 123.34
1583615984.000351433.45, -98.84, 125.57
1583615984.02436239.16, -98.46, 127.47
1583615984.048262646.33, -96.35, 129.80
1583615984.072230353.16, -92.66, 133.72
1583615984.096176659.27, -88.57, 139.80
1583615984.120123664.65, -79.15, 152.57
1583615984.144061366.89, -58.66, 174.88
1583615984.168022662.61, -35.18, 199.62
1583615984.19195153.68, -19.58, 215.29
1583615984.214875240.41, -6.21, 227.42
1583615984.23675526.19, 2.37, 235.54
1583615984.258660611.01, 7.85, 241.32
1583615984.2815762-4.84, 11.03, 245.53
1583615984.305515-22.84, 18.95, 247.57
1583615984.3294559-35.25, 24.80, 247.36
1583615984.353421-46.86, 23.48, 248.77
1583615984.377289-58.53, 24.12, 252.14
1583615984.4012992-64.22, 26.20, 257.72
1583615984.4252944-65.73, 22.01, 263.11
1583615984.4492319-67.29, 20.21, 265.05
1583615984.4731321-67.77, 23.85, 262.53
1583615984.4970706-67.40, 30.41, 258.30
1583615984.5210497-67.28, 37.49, 254.98
1583615984.5449982-67.64, 40.54, 258.04
1583615984.5689318-66.41, 35.97, 263.07
1583615984.5929065-65.89, 36.89, 263.48
1583615984.6168656-63.08, 37.75, 261.59
1583615984.6407967-60.28, 37.36, 261.31
1583615984.6647754-57.56, 36.58, 261.79
1583615984.6887324-55.57, 34.09, 261.43
1583615984.7127159-52.17, 31.19, 260.31
1583615984.7367804-49.26, 29.42, 255.36
1583615984.7607229-48.48, 30.72, 252.93
1583615984.7846901-47.91, 31.93, 250.85
1583615984.8086226-47.83, 29.18, 249.35
1583615984.8325796-49.08, 23.09, 245.99
1583615984.8565269-50.31, 17.97, 241.59
1583615984.8804986-51.57, 12.59, 237.13
1583615984.9034526-52.43, 8.89, 233.34
1583615984.926404-53.23, 6.01, 230.66
1583615984.9492679-53.57, 3.77, 229.20
1583615984.9721549-53.50, 3.46, 228.74
1583615984.9950843-52.91, 4.80, 228.92
1583615985.0179853-52.09, 7.00, 229.40
1583615985.040825-51.37, 8.87, 229.87
1583615985.0639026-50.92, 9.68, 229.95
